user_id,step_name,answer,created_at,deployment_name,question_type,question,hashed_user_id,session_id
16462901985,no_evacuate_details,Because they dont have a transportation option,2024-11-26 10:36:43.475713-05:00,Scored storms,mcq,"Why do you think other Homeowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_87bb7662-f4a7-4ce4-bc6d-0d00efe598f6_1732635352.402113
16462901985,no_evacuate_details,Because they dont have a transportation option,2024-11-26 10:37:26.405191-05:00,Scored storms,mcq,"Why do you think other Homeowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_87bb7662-f4a7-4ce4-bc6d-0d00efe598f6_1732635352.402113
16462901985,start,bff,2024-11-26 10:45:01.469835-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_b5003ceb-e3b4-4382-9bc7-1743bc713097_1732635891.1587937
16462901985,playerselect,Pet Owner,2024-11-26 10:45:08.218507-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_b5003ceb-e3b4-4382-9bc7-1743bc713097_1732635891.1587937
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 10:45:22.420666-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_b5003ceb-e3b4-4382-9bc7-1743bc713097_1732635891.1587937
16462901985,no_evacuate_details,There is no place to stay,2024-11-26 10:45:29.907039-05:00,Scored storms,mcq,"Why do you think other Homeowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_b5003ceb-e3b4-4382-9bc7-1743bc713097_1732635891.1587937
16462901985,no_evacuate_details,There is no place to stay,2024-11-26 10:45:40.919826-05:00,Scored storms,mcq,"Why do you think other Homeowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_b5003ceb-e3b4-4382-9bc7-1743bc713097_1732635891.1587937
16462901985,start,bof,2024-11-26 10:47:34.839612-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_395fc463-2bc2-49b8-bf52-99548563733b_1732636045.095816
16462901985,playerselect,Homeowner,2024-11-26 10:47:40.706224-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_395fc463-2bc2-49b8-bf52-99548563733b_1732636045.095816
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:47:50.204998-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_395fc463-2bc2-49b8-bf52-99548563733b_1732636045.095816
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:48:01.123352-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_395fc463-2bc2-49b8-bf52-99548563733b_1732636045.095816
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:48:10.290488-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_395fc463-2bc2-49b8-bf52-99548563733b_1732636045.095816
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:48:21.769657-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_395fc463-2bc2-49b8-bf52-99548563733b_1732636045.095816
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:49:43.707714-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_395fc463-2bc2-49b8-bf52-99548563733b_1732636045.095816
16462901985,start,bub,2024-11-26 10:50:09.441820-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_e14241e9-6f1d-45a6-84c1-aea1ac6aa11a_1732636198.7950258
16462901985,playerselect,Pet Owner,2024-11-26 10:50:15.439743-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_e14241e9-6f1d-45a6-84c1-aea1ac6aa11a_1732636198.7950258
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:50:21.978086-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_e14241e9-6f1d-45a6-84c1-aea1ac6aa11a_1732636198.7950258
16462901985,start,Fil,2024-11-26 10:52:55.584935-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_385aca1e-c781-4f3d-ad5b-971116ad0d63_1732636363.155198
16462901985,player_select,Petowner,2024-11-26 10:53:48.964684-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Petowner
3. Senior",35,16462901985_385aca1e-c781-4f3d-ad5b-971116ad0d63_1732636363.155198
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:53:58.376506-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_385aca1e-c781-4f3d-ad5b-971116ad0d63_1732636363.155198
16462901985,evacuate_details,take public transit,2024-11-26 10:54:12.952279-05:00,Scored storms,mcq,"How do you think other players of your type would evacuate?
1. drive
2. take public transit",35,16462901985_385aca1e-c781-4f3d-ad5b-971116ad0d63_1732636363.155198
16462901985,metastuff,"Please stop, Im done!",2024-11-26 10:54:23.134697-05:00,Scored storms,mcq,"Would you like to share some game ideas?
1. That would be fun
2. Please stop, Im done!",35,16462901985_385aca1e-c781-4f3d-ad5b-971116ad0d63_1732636363.155198
16462901985,$END_SURVEY$,-,2024-11-26 10:54:23.137137-05:00,Scored storms,text,"Thanks, and goodbye!",35,16462901985_385aca1e-c781-4f3d-ad5b-971116ad0d63_1732636363.155198
16462901985,start,Flo,2024-11-26 10:56:48.963785-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_16e1e99a-a3d6-4690-a1fa-63cfb000e520_1732636595.8346
16462901985,playerselect,Pet Owner,2024-11-26 10:56:54.903678-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_16e1e99a-a3d6-4690-a1fa-63cfb000e520_1732636595.8346
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:57:01.102636-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_16e1e99a-a3d6-4690-a1fa-63cfb000e520_1732636595.8346
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 10:57:52.434741-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_16e1e99a-a3d6-4690-a1fa-63cfb000e520_1732636595.8346
16462901985,metastuff,"Please stop, Im done!",2024-11-26 10:58:07.568580-05:00,Scored storms,mcq,"Would you like to share some game ideas?
1. That would be fun
2. Please stop, Im done!",35,16462901985_16e1e99a-a3d6-4690-a1fa-63cfb000e520_1732636595.8346
16462901985,$END_SURVEY$,-,2024-11-26 10:58:07.570814-05:00,Scored storms,text,"Thanks, and goodbye!",35,16462901985_16e1e99a-a3d6-4690-a1fa-63cfb000e520_1732636595.8346
16462901985,start,wow,2024-11-26 11:04:27.913484-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,playerselect,Homeowner,2024-11-26 11:04:34.679358-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:04:44.182772-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,no_evacuate_details,To protect their home,2024-11-26 11:04:57.205256-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,start,mom,2024-11-26 11:05:18.496374-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,playerselect,Homeowner,2024-11-26 11:05:24.161831-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:05:31.297119-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,start,mow,2024-11-26 11:09:44.207569-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,playerselect,Pet Owner,2024-11-26 11:09:49.879889-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:09:59.357325-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,start,wom,2024-11-26 11:10:36.628267-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,playerselect,Pet Owner,2024-11-26 11:10:42.288597-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:10:48.491006-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:13:40.098923-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,start,mow,2024-11-26 11:14:27.011681-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,playerselect,Senior,2024-11-26 11:14:33.843036-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:14:51.009799-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:15:25.955373-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:16:26.093527-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,evacuatedetails,drive,2024-11-26 11:16:34.932046-05:00,Scored storms,mcq,"How do you think other Petowners would evacuate?
1. drive
2. take public transit",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,metastuff,"Please stop, Im done!",2024-11-26 11:16:46.239743-05:00,Scored storms,mcq,"Would you like to share some game ideas?
1. That would be fun
2. Please stop, Im done!",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,$END_SURVEY$,-,2024-11-26 11:16:46.242017-05:00,Scored storms,text,"Thanks, and goodbye!",35,16462901985_0b3ea854-2336-431d-8650-48786d80b6ec_1732637055.2722142
16462901985,start,mmm,2024-11-26 11:17:59.168812-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,playerselect,Senior,2024-11-26 11:18:05.358660-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:18:11.861200-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,evacuatedetails,Drive,2024-11-26 11:18:17.604847-05:00,Scored storms,mcq,"How do you think other Petowners would evacuate?
1. Drive
2. Take public transit",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,start,wwwww,2024-11-26 11:18:40.899774-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,playerselect,Homeowner,2024-11-26 11:18:49.256386-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:20:13.730700-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,evacuatedetails,Take public transit,2024-11-26 11:20:19.946921-05:00,Scored storms,mcq,"How do you think other Petowners would evacuate?
1. Drive
2. Take public transit",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,metastuff,"Please stop, Im done!",2024-11-26 11:20:31.395152-05:00,Scored storms,mcq,"Would you like to share some game ideas?
1. That would be fun
2. Please stop, Im done!",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,$END_SURVEY$,-,2024-11-26 11:20:31.397054-05:00,Scored storms,text,"Thanks, and goodbye!",35,16462901985_a22e92e3-4a99-4392-8faa-95a7242e8ad5_1732637868.8078392
16462901985,start,wmwm,2024-11-26 11:20:50.817061-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,playerselect,Renter,2024-11-26 11:20:57.770844-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior
4. Renter",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:21:07.005987-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,no_evacuate_details,They dont feel that the storm is really serious enough,2024-11-26 11:21:14.078295-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,no_evacuate_details,They dont feel that the storm is really serious enough,2024-11-26 11:21:48.222760-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,no_evacuate_details,They dont feel that the storm is really serious enough,2024-11-26 11:22:51.894340-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,start,lolol,2024-11-26 11:23:09.023514-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,playerselect,Renter,2024-11-26 11:23:15.628701-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior
4. Renter",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:23:24.254312-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,no_evacuate_details,There is no place to stay,2024-11-26 11:23:36.862489-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,no_evacuate_details,There is no place to stay,2024-11-26 11:24:10.435938-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,no_evacuate_details,To protect their home,2024-11-26 11:24:38.625498-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,start,asdfpoi,2024-11-26 11:24:55.115294-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,playerselect,Pet Owner,2024-11-26 11:25:01.564360-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior
4. Renter",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:25:11.635707-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,no_evacuate_details,There is no place to stay,2024-11-26 11:25:23.065569-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_40080dc6-eed1-4760-8c4d-7c32d57ddfcd_1732638038.4346247
16462901985,start,foof,2024-11-26 11:33:22.243704-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_49fed59f-54c0-40b4-b913-5f13285e0fa9_1732638791.8136046
16462901985,playerselect,Homeowner,2024-11-26 11:33:28.124470-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior
4. Renter",35,16462901985_49fed59f-54c0-40b4-b913-5f13285e0fa9_1732638791.8136046
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:33:35.330848-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_49fed59f-54c0-40b4-b913-5f13285e0fa9_1732638791.8136046
16462901985,no_evacuate_details,There is no place to stay,2024-11-26 11:33:42.724134-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_49fed59f-54c0-40b4-b913-5f13285e0fa9_1732638791.8136046
16462901985,no_evacuate_details,There is no place to stay,2024-11-26 11:35:43.845448-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_49fed59f-54c0-40b4-b913-5f13285e0fa9_1732638791.8136046
16462901985,no_evacuate_details,To protect their home,2024-11-26 11:35:47.377499-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_49fed59f-54c0-40b4-b913-5f13285e0fa9_1732638791.8136046
16462901985,start,loof,2024-11-26 11:36:14.061361-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,playerselect,Homeowner,2024-11-26 11:36:19.913894-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior
4. Renter",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:36:26.839641-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,no_evacuate_details,Because they dont have a transportation option,2024-11-26 11:36:33.439656-05:00,Scored storms,mcq,"Why do you think other Petowners don't evacuate?
1. To protect their home
2. Because they dont have a transportation option
3. There is no place to stay
4. They dont feel that the storm is really serious enough",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,start,rules,2024-11-26 11:40:50.219972-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,playerselect,Pet Owner,2024-11-26 11:40:57.970640-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior
4. Renter",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:41:11.252852-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:42:44.777101-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,evacuate_select,"Yep, evacuate!",2024-11-26 11:42:49.576580-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,evacuatedetails,Drive,2024-11-26 11:42:58.042144-05:00,Scored storms,mcq,"How do you think other Petowners would evacuate?
1. Drive
2. Take public transit",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,metastuff,"Please stop, Im done!",2024-11-26 11:43:08.478077-05:00,Scored storms,mcq,"Would you like to share some game ideas?
1. That would be fun
2. Please stop, Im done!",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,$END_SURVEY$,-,2024-11-26 11:43:08.480442-05:00,Scored storms,text,"Thanks, and goodbye!",35,16462901985_883cef67-9def-4311-9bb7-9f35b6e18f67_1732638961.284149
16462901985,start,mr,2024-11-26 11:43:25.751731-05:00,Scored storms,var,"But before that, what is your players name?",35,16462901985_b2f16348-3391-4dc0-bfe0-817377f277a6_1732639396.173316
16462901985,playerselect,Senior,2024-11-26 11:43:32.534479-05:00,Scored storms,mcq,"Please select your player type
1. Homeowner
2. Pet Owner
3. Senior
4. Renter",35,16462901985_b2f16348-3391-4dc0-bfe0-817377f277a6_1732639396.173316
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:43:42.485164-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_b2f16348-3391-4dc0-bfe0-817377f277a6_1732639396.173316
16462901985,evacuate_select,Heck no! dont evacuate,2024-11-26 11:44:13.279604-05:00,Scored storms,mcq,"A hurricane is coming and high winds and flooding are expected. You get an alert that you are required to evacuate. Do you think players of your type evacuate? Please select a response:
1. Yep, evacuate!
2. Heck no! dont evacuate",35,16462901985_b2f16348-3391-4dc0-bfe0-817377f277a6_1732639396.173316
